iso3,year,esperance_vie,medecins,uhc,vaccination_dtp3,sante_mentale,services_veterinaires,maladies_animales,vaccination_animale,bien_etre_animal,faune_sauvage,qualite_air,qualite_eau,biodiversite,couverture_forestiere,traitement_eaux_usees,liberte_presse,surveillance_epidemiologique,partage_donnees,preparation_pandemies,gestion_crises
DOM,2020,72.636,1.948,77.0,,4.180589602,,,,,,40.436379461,45.0183335613895,19.2,44.4852298911864,,27.9,,,,
DOM,2026,73.868,2.426,73.0,,4.197515977,,502,90.83,,5,34.432452205,45.3324070681699,15.3,44.9887775472934,34.62879562,25.6,,,,
DZA,2000,70.576,,68.0,,4.183848587,,,,,,,69.4931139496624,,0.662960692602887,,,,,,
DZA,2010,74.144,,70.0,,2.613969377,,1448,0.0,,3,18.174193697,73.8080588022975,,0.805293608874184,,,,,,
DZA,2020,73.257,,66.0,,1.707803408,,1727,0.0,,6,20.266812358,70.5251643245599,4.4,0.818309303282474,76.16699,45.52,,,,
DZA,2026,76.475,1.66,70.0,,2.181436246,,1727,0.0,,6,19.704543124,69.0291825248964,4.4,0.830314224054683,76.20021057,47.26,,,,
ECU,2000,72.09,0.812,66.0,,5.553627068,,,,,,,61.5596332451054,,55.2846674182638,,,,,,
ECU,2010,75.188,1.283,71.0,,7.986040754,,461,4.94,,0,11.668707689,65.3643851830719,,52.456877113867,,,,,,
ECU,2020,72.004,2.313,78.0,,7.590580958,,687,46.81,,0,9.888807022,68.9342268251574,15.1,50.3214285714286,31.11171,32.62,,,,
ECU,2026,77.579,2.313,78.0,,7.559033215,,19,0.0,,2,8.974966928,69.8869997038501,20.2,49.5450958286359,31.11171,32.83,,,,
EGY,2000,67.332,,73.0,,0.912301456,,,,,,,65.303047720147,,0.0594806368978854,,,,,,
EGY,2010,69.078,,74.0,,0.932532965,,916,0.0,,0,54.668867285,70.6605497530504,,0.0659400271234115,,,,,,
EGY,2020,69.79,0.671,71.0,,0.785107049,,1284,100.0,,2,53.151899736,76.5605620176682,11.6,0.0451855944547692,45.54527,56.82,,,,
EGY,2026,71.806,0.671,71.0,,0.629679786,,1284,100.0,,2,55.00149877,78.9401588327765,11.6,0.0451855944547692,62.60671616,56.17,,,,
ERI,2000,56.285,0.045,24.0,,14.25839354,,,,,,,,,11.0738613861386,,,,,,
ERI,2010,63.665,0.044,37.0,,13.53884972,,28,0.0,,0,27.28305402,,,8.97748379233609,,,,,,
ERI,2020,66.98,0.088,41.0,,12.87004327,,38,2.66,,0,26.439891384,,3.0,8.71821523958664,,83.5,,,,
ERI,2026,68.893,0.088,40.0,,13.22531625,,38,2.66,,0,26.588016139,,0.0,8.63010013352237,,81.45,,,,
ESP,2000,78.9658536585366,3.101,74.0,,8.550585839,,,,,,,99.3596106186302,,34.256372745491,,,,,,
ESP,2010,81.6268292682927,3.737,78.0,,7.013940585,,10947,1.17,,1472,12.90284827,99.6579329509429,,37.089938201236,,,,,,
ESP,2020,82.2317073170732,4.546,84.0,,8.624266997,,8566,0.01,,11757,9.668371592,99.521560453433,17.9,37.1773054885498,86.01582,22.16,,,,
ESP,2026,83.8878048780488,4.294,84.0,,8.715583477,,99,0.0,,396,8.535806307,99.4584646653876,22.1,37.1925889548355,81.23587036,20.44,,,,
EST,2000,70.4170731707317,2.942,66.0,,29.27198756,,,,,,,91.7274540437952,,52.8164661476763,,,,,,
EST,2010,75.4292682926829,3.244,74.0,,18.28700915,,294,0.0,,41,8.883087944,95.1094876451163,,55.1078084453881,,,,,,
EST,2020,78.5951219512195,3.479,79.0,,17.53941882,,163,0.0,,151,6.262273283,98.2682282623831,20.1,57.0385964912281,91.06382,12.61,,,,
EST,2026,79.2951219512195,3.469,79.0,,14.93819777,,100,0.0,,236,5.611925882,98.9439097263954,20.5,57.0652937046572,91.69114685,15.25,,,,
ETH,2000,50.88,0.021,13.0,,7.259945336,,,,,,,5.35649608202387,,18.5285,,,,,,
ETH,2010,59.709,,22.0,,5.569352321,,2280,63.36,,0,24.372886781,7.71128636267882,,15.7708287737324,,,,,,
ETH,2020,65.969,0.102,30.0,,5.676051969,,1052,40.93,,0,23.551197084,12.0200993070628,16.1,15.1239877246579,,32.82,,,,
ETH,2026,67.603,0.143,33.0,,6.068123592,,1052,40.93,,0,24.030071547,13.547200922558,17.0,14.9308975782695,2.959531069,33.63,,,,
FIN,2000,77.4658536585366,2.499,77.0,,24.13205328,,,,,,,94.3756999998633,,73.6913227617453,,,,,,
FIN,2010,79.8707317073171,3.44,82.0,,18.62934917,,50,0.0,,171,8.237917059,97.7184645025344,,73.1885488647581,,,,,,
FIN,2020,81.9317073170732,3.61,86.0,,14.13805064,,392,0.0,,271,5.433778778,99.6379239182456,13.0,73.7283674409423,92.28329,7.93,,,,
FIN,2026,82.3365853658537,3.609,86.0,,14.57026317,,19,0.0,,41,4.984405578,99.646796710852,13.5,73.7235162521384,89.52640533,6.99,,,,
FJI,2000,66.194,,60.0,,10.47180062,,,,,,,39.2330499125542,,55.0886699507389,,,,,,
FJI,2010,66.778,,63.0,,9.69125327,,92,0.0,,0,7.25283172,40.3123124315809,,58.7432950191571,,,,,,
FJI,2020,66.924,,69.0,,9.415531327,,,,,,6.9484524,41.6106494540607,1.0,62.3984674329502,,27.41,,,,
FJI,2026,67.463,0.813,69.0,,8.266383146,,92,0.0,,0,6.434122487,42.1107501060855,1.0,63.4953475643131,39.87807846,27.92,,,,
FRA,2000,79.0560975609756,3.328,78.0,,20.3159783,,,,,,,97.3558751348041,,28.3662677428333,,,,,,
FRA,2010,81.6634146341463,3.345,79.0,,18.22902276,,275,0.0,,527,16.267172229,98.2078511720882,,30.4647926523796,,,,,,
FRA,2020,82.1756097560976,3.252,82.0,,16.25225771,,573,0.0,,31,10.34922518,99.5097851912799,36.2,32.0122460339549,92.50121,22.92,,,,
FRA,2026,82.9804878048781,3.281,82.0,,16.58225897,,75,0.0,,169,9.87518379,99.7127014746794,36.7,32.4764820484275,86.74834442,22.6,,,,
FRO,2000,78.4119073170732,,,,,,,,,,,,,0.0573065902578797,,,,,,
FRO,2010,80.604956097561,,,,,,,,,,,,,0.0573065902578797,,,,,,
FRO,2020,82.5341926829268,,,,,,0,,,0,,,0.0,0.0585651537335286,,,,,,
FRO,2026,83.0832463414634,,,,,,0,,,0,,,0.0,0.0583941605839416,,,,,,
FSM,2000,64.317,0.571,42.0,,21.46407645,,,,,,,,,91.2285714285714,,,,,,
FSM,2010,64.892,,56.0,,21.83945813,,,,,,6.744033503,,,91.6142857142857,,,,,,
FSM,2020,65.878,0.974,65.0,,19.12179323,,,,,,6.369918678,,0.0,92.0285714285714,,,,,,
FSM,2026,67.357,0.974,65.0,,19.76216792,,,,,,5.724119342,,0.0,92.1571428571429,,,,,,
GAB,2000,61.81,,38.0,,9.270904144,,,,,,,,,91.9781115380137,,,,,,
GAB,2010,64.715,,52.0,,9.123349426,,9,94.05,,0,20.335584712,,,91.7817751387434,,,,,,
GAB,2020,67.073,0.586,50.0,,7.424377939,,,,,,22.66477452,,25.1,91.3206814918306,,37.2,,,,
GAB,2026,68.511,0.521,48.0,,7.29743881,,9,94.05,,0,23.798279898,,24.4,91.1823650405558,,38.6,,,,
GBR,2000,77.7414634146342,1.987,77.0,,8.505541685,,,,,,,100.0,,12.2101434299177,,,,,,
GBR,2010,80.4024390243902,2.645,84.0,,7.797643038,,7738,0.0,,9,13.097662387,99.9491994380845,,12.6441532674741,,,,,,
GBR,2020,80.331756097561,3.028,88.0,,8.901092451,,6219,0.0,,1063,9.016586338,99.8590222265346,40.3,13.1856322076634,98.80168,22.93,,,,
GBR,2026,81.3868536585366,3.301,88.0,,9.548068531,,368,0.0,,471,8.299506035,99.8229506760395,42.1,13.2907130161617,97.19267273,21.59,,,,
GEO,2000,70.091,3.867,63.0,,3.030959895,,,,,,,59.4371455146853,,39.7265793639373,,,,,,
GEO,2010,71.732,4.679,69.0,,3.212173789,,253,15.86,,1,33.210038707,61.1858049309986,,40.6159159591308,,,,,,
GEO,2020,73.509,5.121,69.0,,5.73979979,,,,,,22.005611896,69.4564535798621,7.2,40.6159159591308,45.9906,28.59,,,,
GEO,2026,74.657,5.642,71.0,,5.099070349,,2,0.0,,0,19.069644731,70.526609726787,17.4,40.6159159591308,50.23989487,28.64,,,,
GHA,2000,58.139,,28.0,,3.408641051,,,,,,,14.3616135049129,,38.8881515337963,,,,,,
GHA,2010,61.297,0.091,37.0,,5.196516557,,803,0.0,,4,39.512222086,24.626404798353,,34.9078403797135,,,,,,
GHA,2020,64.309,0.166,51.0,,5.076261508,,1519,100.0,,0,48.196797026,37.4227223895072,7.7,35.0973937502747,12.12577,22.26,,,,
GHA,2026,65.695,0.266,56.0,,5.316740355,,1519,100.0,,0,47.432968529,42.9413892027374,7.9,35.1921958573042,15.5425539,21.33,,,,
GIB,2000,80.145,,,,,,,,,,,100.0,,0.0,,,,,,
GIB,2010,82.08,,,,,,,,,,,100.0,,0.0,,,,,,
GIB,2020,83.07,,,,,,,,,,,100.0,0.1,0.0,,,,,,
GIB,2026,83.63,,,,,,,,,,,100.0,14.4,0.0,,,,,,
GIN,2000,52.42,0.091,19.0,,4.150647534,,,,,,,,,28.1987628194693,,,,,,
GIN,2010,56.431,,26.0,,5.151342559,,60,33.0,,0,35.508693142,,,26.7336806120788,,,,,,
GIN,2020,59.35,,43.0,,5.026903037,,,,,,38.482063858,,24.9,25.1872049487221,,34.34,,,,
GIN,2026,60.904,0.21,43.0,,4.81861485,,60,33.0,,0,38.458508706,,29.6,24.6988442129253,,35.42,,,,
GMB,2000,56.899,,38.0,,4.656473222,,,,,,,23.2966488856964,,35.3092885375494,,,,,,
GMB,2010,61.167,,48.0,,4.507073209,,,,,,40.515268411,33.8191444704747,,29.6442687747036,,,,,,
GMB,2020,64.418,0.078,48.0,,4.888000307,,,,,,44.822056551,45.486855632039,2.9,23.9792490118577,11.14898,30.62,,,,
GMB,2026,66.057,0.09,53.0,,4.811847605,,,,,,43.250959122,48.1790034938582,2.9,22.2792391304348,10.53283882,30.76,,,,
GNB,2000,50.565,,25.0,,8.250131821,,,,,,,17.6928467629465,,76.4182076813656,,,,,,
GNB,2010,56.999,,37.0,,7.206037005,,37,48.68,,0,37.854804028,20.6518184583177,,73.4150071123755,,,,,,
GNB,2020,61.343,0.191,44.0,,7.754872889,,6,24.85,,0,40.646158745,23.440122137749,13.2,70.4128733997155,21.40018,32.06,,,,
GNB,2026,64.254,0.252,43.0,,7.666724974,,6,24.85,,0,40.520546217,23.9850167901073,13.2,69.5124466571835,20.00116348,32.68,,,,
GNQ,2000,53.395,,24.0,,9.506527915,,,,,,,,,93.2470588235294,,,,,,
GNQ,2010,58.344,,35.0,,6.684717992,,,,,,23.017106886,,,90.2677361853832,,,,,,
GNQ,2020,62.141,,50.0,,7.407430994,,,,,,27.454506868,,1.8,87.2877005347594,,56.38,,,,
GNQ,2026,63.906,0.153,49.0,,7.033787788,,,,,,28.0918452,,1.8,86.3935828877005,,55.67,,,,
GRC,2000,77.8878048780488,4.382,63.0,,3.393331997,,,,,,,99.3736847493075,,27.93040806827,,,,,,
GRC,2010,80.3878048780488,5.756,72.0,,3.396420199,,892,0.0,,0,23.557085035,99.3457532630483,,30.27,,,,,,
GRC,2020,81.2878048780488,6.186,76.0,,4.421281471,,393,0.0,,1,14.720461795,97.4688325507425,11.0,30.2699767261443,92.65101,28.8,,,,
GRC,2026,81.8390243902439,6.576,77.0,,4.681866899,,359,0.0,,5,15.4179516,96.6861554835288,11.2,30.2699767261443,92.10958099,29.01,,,,
GRD,2000,72.955,0.54,73.0,,2.168316739,,,,,,,78.7187250849416,,52.0588235294118,,,,,,
GRD,2010,74.731,,76.0,,1.537836802,,,,,,11.388075431,87.7871404343158,,52.0588235294118,,,,,,
GRD,2020,75.019,,77.0,,1.076109152,,,,,,9.886082837,,0.2,52.0588235294118,,,,,,
GRD,2026,75.367,1.383,78.0,,1.299325095,,,,,,8.074822334,89.9176799999318,0.2,52.0588235294118,,,,,,
GRL,2000,64.8034146341463,,,,,,,,,,,,,0.000535997076379583,,,,,,
GRL,2010,69.349756097561,,,,,,6,,,6,,,,0.000535997076379583,,,,,,
GRL,2020,71.2858536585366,,,,,,,,,,,,22.4,0.000535997076379583,,,,,,
GRL,2026,70.2734146341463,,,,,,6,,,6,,,22.6,0.000535997076379583,,,,,,
GTM,2000,67.102,,56.0,,9.317543556,,,,,,,49.8441407550865,,39.2795819335573,,,,,,
GTM,2010,69.885,,58.0,,5.727318193,,605,10.36,,3,27.748384728,49.6705450878727,,34.7387084733109,,,,,,
GTM,2020,69.971,1.281,61.0,,5.076494713,,87,24.66,,0,23.308794684,49.1169771186669,10.1,32.9208659947742,,35.74,,,,
GTM,2026,72.746,1.281,58.0,,4.937075972,,87,24.66,,0,26.157356167,48.7871950677385,10.2,32.5961179544606,,38.45,,,,
GUM,2000,74.894,,,,,,,,,,,99.4735533221536,,44.4444444444444,,,,,,
GUM,2010,76.095,,,,,,,,,,,98.9793363908546,,44.4444444444444,,,,,,
GUM,2020,75.529,,,,,,,,,,,98.3014602644754,0.0,51.8518518518518,,,,,,
GUM,2026,77.422,,,,,,,,,,,93.9971537831548,0.0,51.8518518518518,,,,,,
GUY,2000,64.075,0.479,61.0,,26.73651841,,,,,,,62.7370085867764,,94.3064262128524,,,,,,
GUY,2010,66.204,0.687,63.0,,28.7676434,,,,,,14.235240627,64.5226872520881,,94.0808229616459,,,,,,
GUY,2020,67.751,1.387,80.0,,29.53009482,,0,0.0,,0,11.754219185,66.6823913645701,5.2,87.2186227147864,,26.63,,,,
GUY,2026,70.319,1.387,73.0,,24.78289999,,0,0.0,,0,10.757423208,67.1744374324054,5.1,87.0878369802027,33.40572357,25.61,,,,
HKG,2000,80.8731707317073,,,,,,,,,,,98.3669535559738,,,,,,,,
HKG,2010,82.9575609756098,,,,,,7,0.0,,1,,99.2286175598686,,,,,,,,
HKG,2020,85.4963414634146,,,,,,85,0.0,,3,,100.0,41.9,,,30.01,,,,
HKG,2026,85.3926829268293,,,,,,85,0.0,,3,,100.0,42.0,,,30.44,,,,
HND,2000,68.302,0.559,56.0,,3.309323647,,,,,,,41.7714222795011,,60.5797658414514,,,,,,
HND,2010,69.77,0.293,59.0,,3.025350008,,179,45.28,,0,24.767272479,53.9343232985216,,58.7672714272947,,,,,,
HND,2020,70.864,0.489,65.0,,2.922779549,,352,14.39,,0,24.813759711,64.0239281652442,11.0,56.8349271606042,,48.2,,,,
HND,2026,73.044,0.489,64.0,,2.973469807,,31,0.0,,680,24.185322587,65.5162211788382,11.1,56.2732147645008,,49.35,,,,
HRV,2000,72.8078048780488,2.413,69.0,,20.48619392,,,,,,,85.1082253289099,,33.7136929460581,,,,,,
HRV,2010,76.4756097560976,2.861,74.0,,18.03195837,,2274,0.0,,651,22.182628894,86.1979892363159,,34.3077692802516,,,,,,
HRV,2020,77.5243902439024,3.606,76.0,,14.66504634,,340,0.0,,55,15.744230175,86.9558882035674,23.9,34.6517155110793,60.32014,28.51,,,,
HRV,2026,78.9292682926829,3.909,76.0,,15.68230802,,206,0.39,,276,14.217865506,87.2682692486734,24.1,34.785739814153,34.27618408,27.95,,,,
HTI,2000,58.175,,32.0,,8.298513265,,,,,,,,,13.8116835994194,,,,,,
HTI,2010,45.577,,38.0,,7.880176339,,,,,,40.06199022,,,13.7293178519594,,,,,,
HTI,2020,63.773,,42.0,,7.892395742,,,,,,31.830835941,,2.5,12.6015965166909,,30.2,,,,
HTI,2026,65.119,0.292,44.0,,7.814185215,,,,,,28.041514824,,3.0,12.2630624092888,,31.12,,,,
HUN,2000,71.2463414634146,3.012,73.0,,33.25954648,,,,,,,82.8485953862976,,21.4368444543629,,,,,,
HUN,2010,74.2073170731707,2.875,77.0,,25.55877725,,279,22.03,,44,21.3018329,85.8135855994829,,22.6045509775765,,,,,,
HUN,2020,75.419512195122,3.14,79.0,,18.21929837,,4554,0.0,,7090,14.18564398,97.2050754126457,22.6,22.4962743808898,89.56422,30.84,,,,
HUN,2026,76.7243902439025,3.456,80.0,,16.45272934,,589,0.0,,1270,12.537942789,100.0,22.3,22.4484341442034,72.23852539,31.76,,,,
IDN,2000,66.292,,44.0,,2.150731771,,,,,,,23.513695240414,,53.943528667353,,,,,,
IDN,2010,68.364,0.239,51.0,,1.819479988,,5,,,2,22.831721887,26.8247072998811,,53.0802617709861,,,,,,
IDN,2020,68.817,0.62,66.0,,1.380524301,,1321,0.0,,0,14.23821912,29.7707624688186,5.3,49.0717803654717,,36.82,,,,
IDN,2026,71.288,0.524,67.0,,1.204409793,,1204,0.0,,0,19.549226882,30.4609773643609,5.2,47.7220336902463,,37.4,,,,
IMN,2000,74.842,,,,,,,,,,,,,6.07017543859649,,,,,,
IMN,2010,79.613,1.449,,,,,,,,,,96.6672319093368,,6.07017543859649,,,,,,
IMN,2020,80.591,,,,,,,,,,,99.0297898821784,5.5,6.07017543859649,,,,,,
IMN,2026,81.091,1.449,,,,,,,,,,99.9105964912281,4.6,6.07017543859649,,,,,,
IND,2000,62.749,,31.0,,15.92825338,,,,,,,37.6400057360068,,22.7334950003195,,,,,,
IND,2010,67.162,,53.0,,15.90144744,,3048,0.0,,0,63.316297659,53.0798644691443,,23.3742209545976,,,,,,
IND,2020,70.156,0.723,66.0,,13.0116799,,316,8.7,,504,45.980795559,69.6259050057647,3.5,24.270228273336,26.55772,45.33,,,,
IND,2026,72.235,0.723,69.0,,12.55596233,,20,0.0,,371,46.268810184,76.4421942140842,4.5,24.5390304689576,28.83443451,46.56,,,,
IRL,2000,76.5365853658537,2.219,72.0,,12.44777287,,,,,,,75.3916136200507,,9.15023951226593,,,,,,
IRL,2010,80.7439024390244,4.128,78.0,,12.08278296,,5479,0.0,,19,9.551939559,82.798592146753,,10.4569603716069,,,,,,
IRL,2020,82.4560975609756,3.458,81.0,,8.61922053,,4867,0.0,,74,7.817418237,94.1646240749462,4.0,11.3517201335462,83.41705,12.6,,,,
IRL,2026,83.009756097561,3.875,82.0,,8.546966022,,11,0.0,,2,6.632244066,96.1250111631294,4.0,11.5259108724053,50.78858948,11.91,,,,
IRN,2000,70.166,,68.0,,6.031317315,,,,,,,90.3926795738378,,5.72561948967313,,,,,,
IRN,2010,74.39,,73.0,,4.958615367,,113060,0.0,,22,31.636974874,92.3806825973406,,6.56449077826076,,,,,,
IRN,2020,74.141,,80.0,,3.398614255,,11285,15.36,,212,32.938575074,93.9025285065337,7.7,6.62681047765794,22.07181,64.81,,,,
IRN,2026,77.854,1.811,81.0,,4.07295737,,11285,15.36,,212,34.395197882,94.4122052108484,7.0,6.64923611710324,26.38572121,72.7,,,,
IRQ,2000,64.86,,61.0,,4.128699635,,,,,,,50.240937492428,,1.87027002309258,,,,,,
IRQ,2010,68.092,0.636,64.0,,3.568496913,,1216,100.0,,0,41.317595976,54.9861405424043,,1.89952109044023,,,,,,
IRQ,2020,69.651,0.923,67.0,,2.858824299,,1914,10.55,,0,40.991820775,59.664460620832,1.5,1.90035242899592,37.08783,55.37,,,,
IRQ,2026,72.424,1.022,64.0,,2.974568893,,1,0.0,,0,42.004405892,59.8272461307615,1.5,1.90035242899592,41.81370544,55.57,,,,
ISL,2000,79.6536585365854,3.441,80.0,,13.30219742,,,,,,,90.1556052382149,,0.297556109725686,,,,,,
ISL,2010,81.8975609756097,3.589,85.0,,12.93827121,,1,0.0,,0,7.397217928,95.5075778319983,,0.445586034912718,,,,,,
ISL,2020,83.0634146341463,4.318,90.0,,12.93643223,,6,0.0,,0,6.119031857,99.9999964455788,2.8,0.5092730338193,73.46891,15.12,,,,
ISL,2026,82.809756097561,4.373,90.0,,11.90902988,,6,0.0,,10,6.827860466,100.0,2.9,0.528744421303184,1.634699464,15.37,,,,
ISR,2000,78.9536585365854,3.697,76.0,,6.830969552,,,,,,,99.7612247630893,,7.07024029574861,,,,,,
ISR,2010,81.6024390243903,3.515,80.0,,6.711627378,,682,0.0,,167,24.350602088,99.6447359356643,,7.11645101663586,,,,,,
ISR,2020,82.6487804878049,3.567,84.0,,5.078915394,,734,0.05,,197,17.46328948,99.5143951498831,10.5,6.46950092421442,93.09497,30.84,,,,
ISR,2026,83.1975609756098,3.797,85.0,,4.366924178,,157,0.39,,32,17.099575347,99.4619876940454,12.2,6.46950092421442,94.95087433,30.9,,,,
ITA,2000,79.7780487804878,3.424,74.0,,7.670990409,,,,,,,94.7683796202225,,28.3014561169763,,,,,,
ITA,2010,82.0365853658537,3.763,80.0,,6.999359021,,1877,0.0,,1637,21.496903824,95.9804978001552,,30.5292204059273,,,,,,
ITA,2020,82.1951219512195,3.97,83.0,,6.773535408,,2469,0.0,,3961,14.442332838,96.5644248452826,14.0,32.3489349614665,94.74056,23.69,,,,
ITA,2026,83.9512195121951,4.191,82.0,,6.991283882,,982,0.0,,1891,14.879934271,96.7584358284994,14.8,32.8944947923712,70.67745972,23.39,,,,
JAM,2000,71.281,,61.0,,1.038480881,,,,,,,,,48.1071098799631,,,,,,
JAM,2010,71.979,,67.0,,1.009524906,,1,0.0,,0,18.088797053,,,51.5650969529086,,,,,,
JAM,2020,71.452,,75.0,,1.555802649,,,,,,14.71072666,,1.4,55.1144967682364,,10.51,,,,
JAM,2026,71.606,0.46,74.0,,1.693093154,,1,0.0,,0,12.661891634,,1.6,56.190757156048,,9.96,,,,
JOR,2000,71.926,1.778,75.0,,2.19691654,,,,,,,55.5207786853351,,1.10494106980961,,,,,,
JOR,2010,73.797,2.222,76.0,,0.981573505,,182,100.0,,2,22.41809931,63.7869293474391,,1.09822031989187,,,,,,
JOR,2020,75.583,,70.0,,0.661131839,,314,94.37,,2,23.831533747,81.6490804207222,4.5,1.09804716534901,81.99641,42.08,,,,
JOR,2026,77.981,2.851,74.0,,0.603969771,,314,94.37,,2,24.811979997,88.9502985282712,5.4,1.09804716534901,77.42380524,42.89,,,,
JPN,2000,81.0760975609756,1.931,76.0,,24.11655943,,,,,,,97.8687629260538,,68.2469135802469,,,,,,
JPN,2010,82.8426829268293,2.212,81.0,,24.30885242,,2019,52.51,,11,15.213452651,98.1395050135691,,68.4938271604938,,,,,,
JPN,2020,84.56,2.592,84.0,,17.15891208,,4509,0.0,,2480,9.338685812,98.5913321664227,10.0,68.4087791495199,97.81722,28.86,,,,
JPN,2026,84.0363414634146,2.649,86.0,,17.43068584,,118,0.0,,212,8.664520462,98.7270242077337,15.1,68.3957811364628,98.57751465,28.88,,,,
KAZ,2000,63.793,3.158,76.0,,33.38663649,,,,,,,63.1959285278088,,1.16936170685632,,,,,,
KAZ,2010,68.257,3.791,81.0,,28.053066,,2,100.0,,0,30.56871619,77.8838073910147,,1.14167481572027,,,,,,
KAZ,2020,71.195,3.663,83.0,,16.98851859,,13,0.0,,89,20.912768143,90.6840425340844,11.7,1.27965329481053,35.66982,54.11,,,,
KAZ,2026,74.531,3.754,83.0,,14.59769714,,13,0.0,,89,17.888946432,91.5454182335736,11.8,1.31214516427751,30.29705429,50.28,,,,
KEN,2000,56.084,,29.0,,4.544025257,,,,,,,,,6.95995712829884,,,,,,
KEN,2010,60.915,0.171,46.0,,5.884790401,,279,100.0,,155,17.391978043,,,6.35404294198264,,,,,,
KEN,2020,61.596,0.074,49.0,,5.594365885,,266,90.32,,0,18.349651582,,10.5,6.21662477880402,,33.72,,,,
KEN,2026,63.834,0.289,57.0,,4.581578427,,6,24.52,,0,17.455158732,,11.8,6.21662477880402,11.17656326,33.65,,,,
KGZ,2000,68.5585365853659,1.803,70.0,,13.4455838,,,,,,,46.4159917618227,,6.15693430656934,,,,,,
KGZ,2010,69.3,1.871,70.0,,11.32188278,,100,100.0,,0,40.849089375,58.2794802040483,,6.41126173096976,,,,,,
KGZ,2020,71.8,1.692,74.0,,6.933389343,,74,49.71,,1,27.420123735,76.2363666317899,6.7,6.85808133472367,18.89341,30.19,,,,
KGZ,2026,72.4,1.568,74.0,,6.801539519,,74,49.71,,1,23.635966161,73.8812993002318,6.8,7.14337851929093,21.86356926,30.37,,,,
KHM,2000,59.491,0.164,26.0,,4.086468897,,,,,,,17.1455984990605,,61.0752322682982,,,,,,
KHM,2010,67.311,0.227,45.0,,4.555774376,,193,0.0,,0,29.342930623,22.0046525227563,,59.988839791525,,,,,,
KHM,2020,70.059,,57.0,,4.332094224,,,,,,19.324660787,27.7007769523382,31.8,45.7079651031045,,45.46,,,,
KHM,2026,70.817,0.211,62.0,,4.499792587,,17,0.0,,13,22.942859598,29.9855761398875,31.8,43.0619759800589,46.79143,46.84,,,,
KIR,2000,64.674,,27.0,,19.07996298,,,,,,,9.50397935802011,,1.45679012345679,,,,,,
KIR,2010,65.859,0.377,44.0,,20.35242238,,,,,,7.170343136,11.6171050166479,,1.45679012345679,,,,,,
KIR,2020,65.205,,52.0,,18.60214498,,,,,,6.284348989,14.3496418529981,11.8,1.45679012345679,30.7972,,,,,
KIR,2026,66.6,0.193,51.0,,17.46706453,,,,,,5.391755478,15.0879416013618,11.9,1.45679012345679,32.90410995,,,,,
KNA,2000,69.249,,75.0,,,,,,,,,,,42.3076923076923,,,,,,
KNA,2010,71.452,,78.0,,,,,,,,10.69562865,,,42.3076923076923,,,,,,
KNA,2020,71.181,,78.0,,,,,,,,8.886786714,,4.5,42.3076923076923,,,,,,
KNA,2026,72.281,3.085,80.0,,,,,,,,7.580393454,,4.8,42.3076923076923,,,,,,
KOR,2000,75.909756097561,1.302,75.0,,15.06061225,,,,,,,,,67.1366369479577,,,,,,
KOR,2010,80.1170731707317,2.016,82.0,,34.91558595,,2056,0.0,,83,29.487223066,97.8121822009765,,65.7098765432099,,,,,,
KOR,2020,83.4268292682927,2.507,87.0,,27.15565326,,1623,0.0,,1657,19.614850097,98.9855657861584,5.8,64.4159836065574,99.52509,23.7,,,,
KOR,2026,83.6292682926829,2.61,88.0,,27.52969953,,110,0.0,,71,19.264687615,99.2826694575636,5.9,64.108606557377,99.43431091,23.43,,,,
KWT,2000,76.2258780487805,,79.0,,3.189762761,,,,,,,100.0,,0.272166105499439,,,,,,
KWT,2010,77.7262195121951,2.47,81.0,,1.341859391,,232,96.63,,0,50.638579407,100.0,,0.350729517396184,,,,,,
KWT,2020,78.7609756097561,2.273,83.0,,2.192772696,,518,26.1,,0,48.042282138,100.0,10.7,0.350729517396184,84.7,34.3,,,,
KWT,2026,84.580487804878,2.273,84.0,,2.305108611,,518,26.1,,0,49.075321166,100.0,11.5,0.350729517396184,100.0,34.36,,,,
LAO,2000,58.317,0.279,33.0,,5.700024819,,,,,,,5.14267670778236,,75.498266897747,,,,,,
LAO,2010,63.69,0.332,47.0,,4.95592119,,4,0.0,,0,35.205205377,10.541621945848,,73.3990467937608,,,,,,
LAO,2020,68.339,0.356,59.0,,3.963662833,,31,100.0,,0,20.906733166,24.1050464561247,18.7,71.9042461005199,10.09606,64.28,,,,
LAO,2026,69.225,0.331,64.0,,4.578142449,,1,46.15,,0,28.412248756,35.1877230763634,18.8,71.4558058925477,10.29782867,70.56,,,,
LBN,2000,73.895,,64.0,,0.943894797,,,,,,,43.4333632095238,,13.5073313782991,,,,,,
LBN,2010,77.529,2.298,66.0,,0.835128281,,,,,,28.712094307,45.7929097492063,,13.4261974584555,,,,,,
LBN,2020,76.299,2.68,68.0,,0.790356264,,2,0.0,,0,27.209514545,47.7,1.0,14.010752688172,,33.19,,,,
LBN,2026,77.945,2.68,67.0,,0.701907131,,2,0.0,,0,28.126911098,47.7,4.7,14.1867057673509,,34.93,,,,
LBR,2000,51.852,,26.0,,5.101932405,,,,,,,,,85.3679401993355,,,,,,
LBR,2010,59.358,0.022,38.0,,5.796561849,,3,84.38,,0,27.439265885,,,82.2263289036545,,,,,,
LBR,2020,61.267,0.151,43.0,,5.88944294,,8,73.13,,0,32.791911292,,1.2,79.0847176079734,,32.25,,,,
